ZaporednaStevilkaPN;KlasifikacijaNesrece;UpravnaEnotaStoritve;DatumPN;UraPN;VNaselju;Lokacija;VrstaCesteNaselja;SifraCesteNaselja;TekstCesteNaselja;SifraOdsekaUlice;TekstOdsekaUlice;StacionazaDogodka;OpisKraja;VzrokNesrece;TipNesrece;VremenskeOkoliscine;StanjePrometa;StanjeVozisca;VrstaVozisca;GeoKoordinataX;GeoKoordinataY;ZaporednaStevilkaOsebeVPN;Povzrocitelj;Starost;Spol;UEStalnegaPrebivalisca;Drzavljanstvo;PoskodbaUdelezenca;VrstaUdelezenca;UporabaVarnostnegaPasu;VozniskiStazVLetih;VozniskiStazVMesecih;VrednostAlkotesta;VrednostStrokovnegaPregleda
12984;Z MATERIALNO ŠKODO;MARIBOR;26.08.2025;7;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00415;PTUJSKA CESTA;116;CESTA;PREMIKI Z VOZILOM;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;155131;550933;2;UDELEŽENEC;55;MOŠKI;RUŠE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;36;07;,00;,00
12985;Z LAŽJO TELESNO POŠKODBO;KRŠKO;25.08.2025;2;NE;CESTA;GLAVNA CESTA;00005;PRIKLJ.CELJE ZAHOD-DRNOVO;00361;BRESTANICA-KRŠKO;0;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;JASNO;REDEK;SUHO;ASFALT;94114;536138;1;POVZROÈITELJ;30;MOŠKI;BREŽICE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;13;05;,24;,00
12985;Z LAŽJO TELESNO POŠKODBO;KRŠKO;25.08.2025;2;NE;CESTA;GLAVNA CESTA;00005;PRIKLJ.CELJE ZAHOD-DRNOVO;00361;BRESTANICA-KRŠKO;0;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;JASNO;REDEK;SUHO;ASFALT;94114;536138;2;UDELEŽENEC;23;MOŠKI;SEVNICA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;POTNIK;DA;0;0;,00;,00
12986;Z MATERIALNO ŠKODO;TRŽIÈ;01.09.2025;18;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;58029;TRŽIÈ-TRŽIÈ;00021;TRG SVOBODE;31;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;NEZNANO;SUHO;ASFALT;136289;446832;1;UDELEŽENEC;23;MOŠKI;;BOSNA IN HERCEGOVINA;BREZ POŠKODBE;OSTALO;NEZNANO;02;11;,00;,00
12987;Z MATERIALNO ŠKODO;BREŽICE;24.08.2025;2;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;02002;ARTIÈE;0;NI ODSEKOV;13;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;OBLAÈNO;REDEK;MOKRO;ASFALT;90546;545258;1;;-1;;NOVO MESTO;SLOVENIJA;;;;0;0;,00;,00
12987;Z MATERIALNO ŠKODO;BREŽICE;24.08.2025;2;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;02002;ARTIÈE;0;NI ODSEKOV;13;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;OBLAÈNO;REDEK;MOKRO;ASFALT;90546;545258;2;POVZROÈITELJ;18;MOŠKI;KRŠKO;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;00;07;,00;,00
12987;Z MATERIALNO ŠKODO;BREŽICE;24.08.2025;2;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;02002;ARTIÈE;0;NI ODSEKOV;13;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;OBLAÈNO;REDEK;MOKRO;ASFALT;90546;545258;3;UDELEŽENEC;38;MOŠKI;BREŽICE;SLOVENIJA;BREZ POŠKODBE;OSTALO;NEZNANO;0;0;,00;,00
12988;Z LAŽJO TELESNO POŠKODBO;KAMNIK;20.08.2025;20;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;15079;STAHOVICA;0;NI ODSEKOV;1;CESTA;NEPRILAGOJENA HITROST;NALETNO TRÈENJE;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;125072;469394;1;POVZROÈITELJ;55;MOŠKI;;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;37;02;,00;,00
12988;Z LAŽJO TELESNO POŠKODBO;KAMNIK;20.08.2025;20;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;15079;STAHOVICA;0;NI ODSEKOV;1;CESTA;NEPRILAGOJENA HITROST;NALETNO TRÈENJE;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;125072;469394;2;UDELEŽENEC;16;MOŠKI;KAMNIK;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK MOTORNEGA KOLESA;DA;0;0;,00;,00
12989;S HUDO TELESNO POŠKODBO;MARIBOR;01.09.2025;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00662;ZAGREBŠKA CESTA;86;CESTA;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;154367;551328;1;POVZROÈITELJ;20;MOŠKI;MARIBOR;BOSNA IN HERCEGOVINA;HUDA TELESNA POŠKODBA;KOLESAR;DA;0;0;,00;,00
12990;Z LAŽJO TELESNO POŠKODBO;MARIBOR;01.09.2025;7;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00095;FOCHEVA ULICA;51;KROŽNO KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ÈELNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;156248;549582;1;POVZROÈITELJ;38;MOŠKI;MARIBOR;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;20;05;,00;,00
12990;Z LAŽJO TELESNO POŠKODBO;MARIBOR;01.09.2025;7;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00095;FOCHEVA ULICA;51;KROŽNO KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ÈELNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;156248;549582;2;UDELEŽENEC;47;MOŠKI;PTUJ;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK LAHKEGA MOTORNEGA VOZILA;NE;0;0;,00;,00
12991;Z MATERIALNO ŠKODO;ÈRNOMELJ;01.09.2025;7;DA;CESTA;LOKALNA CESTA;92504;255100 GABER-STRANSKA VAS;92504;OD OBÈ MEJE Z METLIKO;2637;CESTA;NEPRAVILNO PREHITEVANJE;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;56566;514651;1;UDELEŽENEC;25;MOŠKI;NOVO MESTO;SLOVENIJA;BREZ POŠKODBE;VOZNIK AVTOBUSA;DA;02;00;,00;,00
12991;Z MATERIALNO ŠKODO;ÈRNOMELJ;01.09.2025;7;DA;CESTA;LOKALNA CESTA;92504;255100 GABER-STRANSKA VAS;92504;OD OBÈ MEJE Z METLIKO;2637;CESTA;NEPRAVILNO PREHITEVANJE;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;56566;514651;2;POVZROÈITELJ;32;ŽENSKI;ÈRNOMELJ;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;14;05;,00;,00
12992;Z MATERIALNO ŠKODO;CELJE;25.08.2025;10;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;03011;CELJE;00084;KUKOVÈEVA ULICA;2;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;REDEK;SUHO;ASFALT;119859;520291;1;POVZROÈITELJ;68;ŽENSKI;LAŠKO;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;46;01;,00;,00
12992;Z MATERIALNO ŠKODO;CELJE;25.08.2025;10;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;03011;CELJE;00084;KUKOVÈEVA ULICA;2;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;REDEK;SUHO;ASFALT;119859;520291;2;UDELEŽENEC;38;ŽENSKI;ŽALEC;SLOVENIJA;BREZ POŠKODBE;OSTALO;NE;0;0;,00;,00
12993;Z LAŽJO TELESNO POŠKODBO;LJUBLJANA;29.08.2025;14;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;28130;PRISTAVA PRI POLH. GRADCU;0;NI ODSEKOV;7;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;OBLAÈNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;102861;447251;1;POVZROÈITELJ;57;MOŠKI;LJUBLJANA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;39;06;,00;,00
12994;Z MATERIALNO ŠKODO;MARIBOR;23.08.2025;16;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00705;ULICA EVE LOVŠE;1;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;OPLAŽENJE;DEŽEVNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;155760;549146;1;UDELEŽENEC;35;MOŠKI;MARIBOR;KOSOVO;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NE;14;04;,00;,00
12995;Z LAŽJO TELESNO POŠKODBO;KAMNIK;01.09.2025;18;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;15001;BELA-KAMNIK;0;NI ODSEKOV;16;CESTA;OSTALO;PREVRNITEV VOZILA;JASNO;REDEK;SUHO;ASFALT;120845;489965;1;POVZROÈITELJ;61;ŽENSKI;KAMNIK;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;43;05;,00;,00
12996;Z LAŽJO TELESNO POŠKODBO;RUŠE;30.08.2025;2;DA;CESTA;GLAVNA CESTA;00001;VIÈ-DRAVOGRAD-MB-MIKLAVŽ;00245;RUTA-MB KOR. MOST;9800;KRIŽIŠÈE;NEPRAVILNA STRAN / SMER VOŽNJE;ÈELNO TRÈENJE;DEŽEVNO;TEKOÈ (NORMALEN);VLAŽNO;ASFALT;156998;538017;1;POVZROÈITELJ;26;ŽENSKI;RUŠE;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;11;00;,80;,00
12997;Z MATERIALNO ŠKODO;ŠMARJE PRI JELŠAH;20.08.2025;18;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;54134;SPODNJE MESTINJE;0;NI ODSEKOV;6;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRÈENJE V OBJEKT;JASNO;REDEK;SUHO;ASFALT;0;0;1;POVZROÈITELJ;70;ŽENSKI;ŠMARJE PRI JELŠAH;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;50;06;,00;,00
12998;Z MATERIALNO ŠKODO;LJUBLJANA;01.09.2025;11;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00016;LJ VIÈ-KOZARJE;150;CESTA;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;GOST;SUHO;ASFALT;99529;458729;1;UDELEŽENEC;26;MOŠKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;08;03;,00;,00
12998;Z MATERIALNO ŠKODO;LJUBLJANA;01.09.2025;11;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00016;LJ VIÈ-KOZARJE;150;CESTA;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;GOST;SUHO;ASFALT;99529;458729;2;POVZROÈITELJ;52;MOŠKI;;SRBIJA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;30;07;,00;,00
12999;Z MATERIALNO ŠKODO;VELENJE;05.08.2025;4;NE;CESTA;GLAVNA CESTA;00004;DRAVOGRAD-SG-ARJA VAS;01261;VELENJE-ÈRNOVA;7000;CESTA;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;OBLAÈNO;TEKOÈ (NORMALEN);VLAŽNO;ASFALT;131923;514023;1;POVZROÈITELJ;43;MOŠKI;ŽALEC;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;24;00;,00;,00
13000;Z LAŽJO TELESNO POŠKODBO;CERKNICA;01.09.2025;12;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;04077;PODSKRAJNIK;0;NI ODSEKOV;26;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;72977;448617;1;;-1;;CERKNICA;SLOVENIJA;;;;0;0;,00;,00
13000;Z LAŽJO TELESNO POŠKODBO;CERKNICA;01.09.2025;12;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;04077;PODSKRAJNIK;0;NI ODSEKOV;26;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;72977;448617;2;UDELEŽENEC;43;MOŠKI;CERKNICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;24;05;,00;,00
13000;Z LAŽJO TELESNO POŠKODBO;CERKNICA;01.09.2025;12;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;04077;PODSKRAJNIK;0;NI ODSEKOV;26;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;72977;448617;3;POVZROÈITELJ;29;MOŠKI;;BOSNA IN HERCEGOVINA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;10;06;,00;,00
13000;Z LAŽJO TELESNO POŠKODBO;CERKNICA;01.09.2025;12;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;04077;PODSKRAJNIK;0;NI ODSEKOV;26;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;72977;448617;4;UDELEŽENEC;62;MOŠKI;;SRBIJA;BREZ POŠKODBE;OSTALO;NEZNANO;0;0;,00;,00
13001;Z MATERIALNO ŠKODO;LJUBLJANA;02.09.2025;7;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;28035;GABRJE-DOBROVA-POLHOV GRA;0;NI ODSEKOV;36;CESTA;NEPRILAGOJENA HITROST;ÈELNO TRÈENJE;DEŽEVNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;105482;451959;1;POVZROÈITELJ;24;ŽENSKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;05;11;,00;,00
13001;Z MATERIALNO ŠKODO;LJUBLJANA;02.09.2025;7;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;28035;GABRJE-DOBROVA-POLHOV GRA;0;NI ODSEKOV;36;CESTA;NEPRILAGOJENA HITROST;ÈELNO TRÈENJE;DEŽEVNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;105482;451959;2;UDELEŽENEC;39;MOŠKI;ŠKOFJA LOKA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;20;04;,00;,00
13002;Z MATERIALNO ŠKODO;MARIBOR;23.08.2025;9;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00380;POHORSKA ULICA;25;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;BOÈNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;155536;546349;1;UDELEŽENEC;44;ŽENSKI;MARIBOR;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;26;03;,00;,00
13003;Z MATERIALNO ŠKODO;KRANJ;29.08.2025;14;NE;CESTA;LOKALNA CESTA;18989;039110 VISOKO-CERKLJE;0;NI ODSEKOV;2310;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;OBLAÈNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;125217;457264;1;POVZROÈITELJ;37;MOŠKI;RADOVLJICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;19;01;,00;,00
13004;Z LAŽJO TELESNO POŠKODBO;NOVO MESTO;22.08.2025;11;NE;CESTA;GLAVNA CESTA II. REDA;00105;NOVO MESTO LOÈNA-METLIKA;00256;NOVO MESTO REVOZ-METLIKA;9700;CESTA;NEPRILAGOJENA HITROST;ÈELNO TRÈENJE;OBLAÈNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;66284;517207;1;POVZROÈITELJ;70;MOŠKI;METLIKA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;33;06;,00;,00
13005;Z LAŽJO TELESNO POŠKODBO;NOVO MESTO;28.08.2025;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;38201;NOVO MESTO;00005;SEIDLOVA CESTA;50;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;74832;513588;1;POVZROÈITELJ;31;ŽENSKI;;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;13;09;,00;,00
13005;Z LAŽJO TELESNO POŠKODBO;NOVO MESTO;28.08.2025;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;38201;NOVO MESTO;00005;SEIDLOVA CESTA;50;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;74832;513588;2;UDELEŽENEC;29;MOŠKI;NOVO MESTO;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;10;08;,00;,00
13005;Z LAŽJO TELESNO POŠKODBO;NOVO MESTO;28.08.2025;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;38201;NOVO MESTO;00005;SEIDLOVA CESTA;50;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;74832;513588;3;UDELEŽENEC;6;ŽENSKI;NOVO MESTO;SLOVENIJA;LAŽJA TELESNA POŠKODBA;POTNIK;DA;0;0;,00;,00
13006;Z MATERIALNO ŠKODO;MARIBOR;23.08.2025;19;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00534;TRŽAŠKA CESTA;54;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OSTALO;OBLAÈNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;0;0;1;UDELEŽENEC;48;MOŠKI;PIRAN;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;29;10;,00;,00
13006;Z MATERIALNO ŠKODO;MARIBOR;23.08.2025;19;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00534;TRŽAŠKA CESTA;54;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OSTALO;OBLAÈNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;0;0;2;UDELEŽENEC;74;MOŠKI;RUŠE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;54;02;,00;,00
13007;Z MATERIALNO ŠKODO;MARIBOR;29.08.2025;20;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64023;KAMNICA-MARIBOR;00008;KOROŠKA CESTA;203;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;DEŽEVNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;159195;547078;1;UDELEŽENEC;44;ŽENSKI;RADLJE OB DRAVI;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;25;08;,00;,00
13008;Z MATERIALNO ŠKODO;LJUBLJANA;01.09.2025;12;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00051;LJ KOZARJE-BREZOVICA;800;CESTA;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;GOST;SUHO;ASFALT;99551;457226;1;UDELEŽENEC;30;MOŠKI;;BOSNA IN HERCEGOVINA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;09;00;,00;,00
13008;Z MATERIALNO ŠKODO;LJUBLJANA;01.09.2025;12;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00051;LJ KOZARJE-BREZOVICA;800;CESTA;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;GOST;SUHO;ASFALT;99551;457226;2;POVZROÈITELJ;19;ŽENSKI;;NEMÈIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;02;01;,00;,00
13009;Z MATERIALNO ŠKODO;MARIBOR;26.08.2025;19;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00312;NA POLJANAH;18;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ÈELNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;157191;548313;1;POVZROÈITELJ;32;ŽENSKI;MARIBOR;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;14;02;,00;,00
13009;Z MATERIALNO ŠKODO;MARIBOR;26.08.2025;19;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00312;NA POLJANAH;18;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ÈELNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;157191;548313;2;UDELEŽENEC;66;MOŠKI;MARIBOR;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;48;00;,00;,00
13010;Z LAŽJO TELESNO POŠKODBO;SLOVENSKA BISTRICA;22.08.2025;9;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;50086;SLOVENSKA BISTRICA;00108;TOMŠIÈEVA ULICA;4;KROŽNO KRIŽIŠÈE;OSTALO;OSTALO;DEŽEVNO;NEZNANO;MOKRO;ASFALT;139457;543308;1;UDELEŽENEC;46;MOŠKI;SLOVENSKA BISTRICA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK MOTORNEGA KOLESA;DA;29;02;,00;,00
13010;Z LAŽJO TELESNO POŠKODBO;SLOVENSKA BISTRICA;22.08.2025;9;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;50086;SLOVENSKA BISTRICA;00108;TOMŠIÈEVA ULICA;4;KROŽNO KRIŽIŠÈE;OSTALO;OSTALO;DEŽEVNO;NEZNANO;MOKRO;ASFALT;139457;543308;2;POVZROÈITELJ;61;ŽENSKI;;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;29;05;,00;,00
13011;Z MATERIALNO ŠKODO;PTUJ;20.08.2025;19;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;42112;NOVA VAS PRI MARKOVCIH;0;NI ODSEKOV;39;CESTA;OSTALO;OPLAŽENJE;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;138766;571984;1;POVZROÈITELJ;17;MOŠKI;;SLOVENIJA;BREZ POŠKODBE;VOZNIK TRAKTORJA;DA;0;0;,00;,00
13011;Z MATERIALNO ŠKODO;PTUJ;20.08.2025;19;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;42112;NOVA VAS PRI MARKOVCIH;0;NI ODSEKOV;39;CESTA;OSTALO;OPLAŽENJE;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;138766;571984;2;UDELEŽENEC;44;MOŠKI;PTUJ;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,00;,00
13012;Z MATERIALNO ŠKODO;MARIBOR;29.08.2025;16;DA;CESTA;GLAVNA CESTA;00001;VIÈ-DRAVOGRAD-MB-MIKLAVŽ;00746;MB-TRŽAŠKA C.-MIKLAVŽ;2200;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;OBLAÈNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;154783;551419;1;POVZROÈITELJ;34;ŽENSKI;MARIBOR;BOSNA IN HERCEGOVINA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;08;03;,00;,00
13012;Z MATERIALNO ŠKODO;MARIBOR;29.08.2025;16;DA;CESTA;GLAVNA CESTA;00001;VIÈ-DRAVOGRAD-MB-MIKLAVŽ;00746;MB-TRŽAŠKA C.-MIKLAVŽ;2200;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;OBLAÈNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;154783;551419;2;UDELEŽENEC;61;MOŠKI;MARIBOR;BOSNA IN HERCEGOVINA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;18;06;,13;,00
13013;Z MATERIALNO ŠKODO;PESNICA;26.08.2025;11;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00071;DRAGUÈOVA-MB PTUJSKA C.;300;CESTA;OSTALO;TRÈENJE V OBJEKT;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;160125;552853;1;;-1;;CELJE;SLOVENIJA;;;;0;0;,00;,00
13013;Z MATERIALNO ŠKODO;PESNICA;26.08.2025;11;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00071;DRAGUÈOVA-MB PTUJSKA C.;300;CESTA;OSTALO;TRÈENJE V OBJEKT;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;160125;552853;2;UDELEŽENEC;42;MOŠKI;LAŠKO;SLOVENIJA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;21;03;,00;,00
13013;Z MATERIALNO ŠKODO;PESNICA;26.08.2025;11;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00071;DRAGUÈOVA-MB PTUJSKA C.;300;CESTA;OSTALO;TRÈENJE V OBJEKT;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;160125;552853;3;UDELEŽENEC;71;MOŠKI;MARIBOR;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;50;06;,00;,00
