ZaporednaStevilkaPN;KlasifikacijaNesrece;UpravnaEnotaStoritve;DatumPN;UraPN;VNaselju;Lokacija;VrstaCesteNaselja;SifraCesteNaselja;TekstCesteNaselja;SifraOdsekaUlice;TekstOdsekaUlice;StacionazaDogodka;OpisKraja;VzrokNesrece;TipNesrece;VremenskeOkoliscine;StanjePrometa;StanjeVozisca;VrstaVozisca;GeoKoordinataX;GeoKoordinataY;ZaporednaStevilkaOsebeVPN;Povzrocitelj;Starost;Spol;UEStalnegaPrebivalisca;Drzavljanstvo;PoskodbaUdelezenca;VrstaUdelezenca;UporabaVarnostnegaPasu;VozniskiStazVLetih;VozniskiStazVMesecih;VrednostAlkotesta;VrednostStrokovnegaPregleda
5870;Z MATERIALNO ŠKODO;;09.05.2026;15;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;40011;STRUNJAN;0;NI ODSEKOV;33;CESTA;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;REDEK;SUHO;ASFALT;43835;391590;2;POVZROÈITELJ;59;MOŠKI;IZDANO V DRUGI DRŽAVI;ITALIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,00;,00
5871;Z LAŽJO TELESNO POŠKODBO;;08.05.2026;15;NE;CESTA;GLAVNA CESTA II. REDA;00108;LJ ÈRNUÈE - ZIDANI MOST;01186;HRASTNIK-ZIDANI MOST;0;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;109486;507196;1;UDELEŽENEC;73;MOŠKI;ZAGORJE OB SAVI;SLOVENIJA;BREZ POŠKODBE;VOZNIK AVTOBUSA;DA;49;1;,00;,00
5871;Z LAŽJO TELESNO POŠKODBO;;08.05.2026;15;NE;CESTA;GLAVNA CESTA II. REDA;00108;LJ ÈRNUÈE - ZIDANI MOST;01186;HRASTNIK-ZIDANI MOST;0;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;109486;507196;2;POVZROÈITELJ;76;MOŠKI;LJUBLJANA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;54;11;,00;,00
5872;Z LAŽJO TELESNO POŠKODBO;;29.04.2026;19;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00048;CESTA PROLETARSKIH BRIGAD;101;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;156410;547412;1;UDELEŽENEC;47;MOŠKI;RUŠE;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK MOTORNEGA KOLESA;DA;0;0;,75;,00
5872;Z LAŽJO TELESNO POŠKODBO;;29.04.2026;19;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00048;CESTA PROLETARSKIH BRIGAD;101;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;156410;547412;2;POVZROÈITELJ;66;MOŠKI;MARIBOR;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;56;01;,00;,00
5873;Z LAŽJO TELESNO POŠKODBO;;09.05.2026;16;NE;CESTA;LOKALNA CESTA;96010;PORTOROŽ-LUCIJA;96010;NI ODSEKOV;27;CESTA;PREMIKI Z VOZILOM;NALETNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;42437;390213;1;POVZROÈITELJ;75;MOŠKI;;AVSTRIJA;LAŽJA TELESNA POŠKODBA;VOZNIK KOLESA S POMOŽNIM ELEKTRIÈNIM MOTORJEM;DA;0;0;,00;,00
5873;Z LAŽJO TELESNO POŠKODBO;;09.05.2026;16;NE;CESTA;LOKALNA CESTA;96010;PORTOROŽ-LUCIJA;96010;NI ODSEKOV;27;CESTA;PREMIKI Z VOZILOM;NALETNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;42437;390213;2;UDELEŽENEC;64;MOŠKI;IZOLA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK MOTORNEGA KOLESA;;0;0;,00;,00
5874;Z MATERIALNO ŠKODO;;08.05.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;03011;CELJE;00270;PODJAVORŠKOVA ULICA;1;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;OSTALO;JASNO;GOST;SUHO;ASFALT;122960;521300;1;POVZROÈITELJ;41;MOŠKI;ŽALEC;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;23;0;,00;,00
5874;Z MATERIALNO ŠKODO;;08.05.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;03011;CELJE;00270;PODJAVORŠKOVA ULICA;1;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;OSTALO;JASNO;GOST;SUHO;ASFALT;122960;521300;2;UDELEŽENEC;27;MOŠKI;LAŠKO;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;9;0;,00;,00
5874;Z MATERIALNO ŠKODO;;08.05.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;03011;CELJE;00270;PODJAVORŠKOVA ULICA;1;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;OSTALO;JASNO;GOST;SUHO;ASFALT;122960;521300;3;UDELEŽENEC;19;MOŠKI;CELJE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;1;2;,00;,00
5875;Z MATERIALNO ŠKODO;;08.05.2026;8;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;18035;KRANJ;00051;LJUBLJANSKA CESTA;24;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;REDEK;SUHO;ASFALT;120738;450212;1;UDELEŽENEC;35;MOŠKI;KRANJ;SLOVENIJA;BREZ POŠKODBE;OSTALO;;0;0;,00;,00
5876;Z MATERIALNO ŠKODO;;08.05.2026;0;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;42115;PACINJE;0;NI ODSEKOV;19;CESTA;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;JASNO;REDEK;MOKRO;ASFALT;146138;571844;1;POVZROÈITELJ;30;MOŠKI;PTUJ;SLOVENIJA;BREZ POŠKODBE;VOZNIK MOPEDA;DA;0;0;1,31;,00
5877;Z MATERIALNO ŠKODO;;08.05.2026;23;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;45031;RAVNE NA KOROŠKEM;00017;ÈEÈOVJE;6;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;REDEK;SUHO;ASFALT;155808;497329;1;POVZROÈITELJ;59;MOŠKI;RAVNE NA KOROŠKEM;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;40;11;,00;,00
5877;Z MATERIALNO ŠKODO;;08.05.2026;23;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;45031;RAVNE NA KOROŠKEM;00017;ÈEÈOVJE;6;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;REDEK;SUHO;ASFALT;155808;497329;2;UDELEŽENEC;57;MOŠKI;RAVNE NA KOROŠKEM;SLOVENIJA;;VOZNIK OSEBNEGA AVTOMOBILA;;0;0;,00;,00
5878;Z LAŽJO TELESNO POŠKODBO;;26.04.2026;7;NE;CESTA;REGIONALNA CESTA;00211;KRANJ(LABORE)-LJ(ŠENTVID);00211;KRANJ LABORE-JEPRCA;2750;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;NEZNANO;SUHO;ASFALT;118449;451338;1;UDELEŽENEC;27;MOŠKI;KRANJ;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,00;,00
5879;Z LAŽJO TELESNO POŠKODBO;;03.05.2026;14;NE;CESTA;REGIONALNA CESTA;00232;HODOŠ-PETROVCI-MS-LIPOVCI;01406;M.SOBOTA-LIPOVCI;1000;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;168974;590650;1;UDELEŽENEC;45;MOŠKI;KRANJ;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;20;11;,00;,00
5879;Z LAŽJO TELESNO POŠKODBO;;03.05.2026;14;NE;CESTA;REGIONALNA CESTA;00232;HODOŠ-PETROVCI-MS-LIPOVCI;01406;M.SOBOTA-LIPOVCI;1000;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;168974;590650;2;POVZROÈITELJ;17;MOŠKI;MURSKA SOBOTA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK MOTORNEGA KOLESA;DA;00;06;,00;,00
5880;Z LAŽJO TELESNO POŠKODBO;;29.04.2026;11;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;18097;TRBOJE;0;NI ODSEKOV;11;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ÈELNO TRÈENJE;DEŽEVNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;117600;454513;1;UDELEŽENEC;39;MOŠKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,00;,00
5880;Z LAŽJO TELESNO POŠKODBO;;29.04.2026;11;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;18097;TRBOJE;0;NI ODSEKOV;11;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ÈELNO TRÈENJE;DEŽEVNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;117600;454513;2;POVZROÈITELJ;62;MOŠKI;;AVSTRIJA;LAŽJA TELESNA POŠKODBA;KOLESAR;DA;0;0;,00;,00
5881;Z MATERIALNO ŠKODO;;05.05.2026;12;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;18035;KRANJ;00041;KOMENSKEGA ULICA;4;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;OPLAŽENJE;NEZNANO;NEZNANO;SUHO;ASFALT;123065;450572;1;UDELEŽENEC;52;ŽENSKI;KRANJ;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;;0;0;,00;,00
5882;Z MATERIALNO ŠKODO;;11.05.2026;7;NE;CESTA;GLAVNA CESTA II. REDA;00106;LJ JUG-ŠKOFLJICA-ŠM.SAP;00263;ŽLEBIÈ-KOÈEVJE;2470;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ÈELNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;67775;478105;1;POVZROÈITELJ;57;MOŠKI;RIBNICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;35;6;,00;,00
5882;Z MATERIALNO ŠKODO;;11.05.2026;7;NE;CESTA;GLAVNA CESTA II. REDA;00106;LJ JUG-ŠKOFLJICA-ŠM.SAP;00263;ŽLEBIÈ-KOÈEVJE;2470;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ÈELNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;67775;478105;2;UDELEŽENEC;62;MOŠKI;RIBNICA;SLOVENIJA;BREZ POŠKODBE;KOLESAR;;0;0;,00;,00
5883;Z MATERIALNO ŠKODO;;05.05.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;17006;BERTOKI;00033;SERMIN;7;CESTA;PREMIKI Z VOZILOM;OPLAŽENJE;OBLAÈNO;TEKOÈ (NORMALEN);VLAŽNO;ASFALT;46516;403220;1;UDELEŽENEC;70;MOŠKI;;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;0;0;,00;,00
5883;Z MATERIALNO ŠKODO;;05.05.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;17006;BERTOKI;00033;SERMIN;7;CESTA;PREMIKI Z VOZILOM;OPLAŽENJE;OBLAÈNO;TEKOÈ (NORMALEN);VLAŽNO;ASFALT;46516;403220;2;UDELEŽENEC;44;NEZNAN;IZDANO V DRUGI DRŽAVI;UZBEKISTAN;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;NEZNANO;0;0;,00;,00
5884;Z MATERIALNO ŠKODO;;22.04.2026;22;NE;CESTA;GLAVNA CESTA II. REDA;00112;HOLMEC-POLJANA-DRAVOGRAD;01255;POLJANA-RAVNE;5000;KROŽNO KRIŽIŠÈE;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;JASNO;REDEK;SUHO;ASFALT;156247;494368;1;UDELEŽENEC;-1;;CELJE;SLOVENIJA;;PRAVNA OSEBA;;0;0;,00;,00
5884;Z MATERIALNO ŠKODO;;22.04.2026;22;NE;CESTA;GLAVNA CESTA II. REDA;00112;HOLMEC-POLJANA-DRAVOGRAD;01255;POLJANA-RAVNE;5000;KROŽNO KRIŽIŠÈE;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;JASNO;REDEK;SUHO;ASFALT;156247;494368;2;POVZROÈITELJ;22;ŽENSKI;RAVNE NA KOROŠKEM;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;02;06;,00;,00
5885;Z MATERIALNO ŠKODO;;11.05.2026;9;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;23065;LITIJA;00044;ULICA LUKE SVETCA;1;KROŽNO KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;DEŽEVNO;GOST;MOKRO;ASFALT;102023;487404;1;POVZROÈITELJ;76;MOŠKI;LITIJA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;54;03;,00;,00
5885;Z MATERIALNO ŠKODO;;11.05.2026;9;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;23065;LITIJA;00044;ULICA LUKE SVETCA;1;KROŽNO KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;DEŽEVNO;GOST;MOKRO;ASFALT;102023;487404;2;UDELEŽENEC;69;MOŠKI;LITIJA;BOSNA IN HERCEGOVINA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NE;27;0;,00;,00
5886;Z LAŽJO TELESNO POŠKODBO;;06.05.2026;9;NE;CESTA;LOKALNA CESTA;96010;PORTOROŽ-LUCIJA;96010;NI ODSEKOV;14;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;DEŽEVNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;42450;390209;1;POVZROÈITELJ;53;MOŠKI;IZOLA;KOSOVO;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;0;0;,00;,00
5886;Z LAŽJO TELESNO POŠKODBO;;06.05.2026;9;NE;CESTA;LOKALNA CESTA;96010;PORTOROŽ-LUCIJA;96010;NI ODSEKOV;14;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;DEŽEVNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;42450;390209;2;UDELEŽENEC;54;MOŠKI;KOPER;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;0;0;,00;,00
5887;Z MATERIALNO ŠKODO;;19.04.2026;16;NE;CESTA;LOKALNA CESTA;95646;PUCONCI-MOŠÈANCI;0;NI ODSEKOV;0;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRÈENJE V OBJEKT;OBLAÈNO;REDEK;SUHO;ASFALT;173874;588583;1;POVZROÈITELJ;66;MOŠKI;MURSKA SOBOTA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;35;10;,00;,00
5888;Z MATERIALNO ŠKODO;;24.04.2026;10;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;36080;MURSKA SOBOTA;00109;ULICA OB PROGI;73;CESTA;PREMIKI Z VOZILOM;TRÈENJE V OBJEKT;JASNO;NEZNANO;SUHO;ASFALT;170050;589723;1;UDELEŽENEC;84;ŽENSKI;MURSKA SOBOTA;SLOVENIJA;BREZ POŠKODBE;OSTALO;NE;0;0;,00;,00
5889;Z MATERIALNO ŠKODO;;23.03.2026;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;03011;CELJE;00095;MARIBORSKA CESTA;140;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;122858;521493;1;POVZROÈITELJ;38;MOŠKI;;BOSNA IN HERCEGOVINA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;20;04;,00;,00
5889;Z MATERIALNO ŠKODO;;23.03.2026;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;03011;CELJE;00095;MARIBORSKA CESTA;140;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;122858;521493;2;UDELEŽENEC;17;ŽENSKI;VELENJE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,00;,00
5890;Z MATERIALNO ŠKODO;;07.05.2026;10;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;48130;SEŽANA;00001;BAZOVIŠKA CESTA;7;CESTA;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;NEZNANO;SUHO;ASFALT;63756;412206;1;UDELEŽENEC;48;MOŠKI;SEŽANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;;30;3;,00;,00
5891;Z MATERIALNO ŠKODO;;23.04.2026;13;NE;CESTA;REGIONALNA CESTA III. REDA;00715;MURSKA SOBOTA - SKAKOVCI;05645;M.SOBOTA-SKAKOVCI;2000;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;171942;588973;1;UDELEŽENEC;41;MOŠKI;MURSKA SOBOTA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;23;04;,00;,00
5892;Z MATERIALNO ŠKODO;;05.05.2026;9;NE;CESTA;REGIONALNA CESTA III. REDA;00714;SV.JURIJ-GORNJA RADGONA;02807;SP. IVANJCI-GOR. RADGONA;2200;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;163841;576211;1;UDELEŽENEC;37;MOŠKI;MURSKA SOBOTA;SLOVENIJA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;NE;14;10;,00;,00
5892;Z MATERIALNO ŠKODO;;05.05.2026;9;NE;CESTA;REGIONALNA CESTA III. REDA;00714;SV.JURIJ-GORNJA RADGONA;02807;SP. IVANJCI-GOR. RADGONA;2200;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;163841;576211;2;POVZROÈITELJ;75;ŽENSKI;GORNJA RADGONA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;49;10;,00;,00
5893;Z MATERIALNO ŠKODO;;04.05.2026;9;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;17042;KOPER;00165;KVEDROVA CESTA;22;CESTA;OSTALO;OSTALO;JASNO;REDEK;SUHO;ASFALT;45334;398514;1;UDELEŽENEC;48;ŽENSKI;;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;0;0;,00;,00
5894;Z MATERIALNO ŠKODO;;17.03.2026;6;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;03011;CELJE;00023;ÈOPOVA ULICA;24;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;OBLAÈNO;GOST;MOKRO;ASFALT;122158;519672;1;UDELEŽENEC;32;MOŠKI;CELJE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,00;,00
5894;Z MATERIALNO ŠKODO;;17.03.2026;6;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;03011;CELJE;00023;ÈOPOVA ULICA;24;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;OBLAÈNO;GOST;MOKRO;ASFALT;122158;519672;2;POVZROÈITELJ;47;MOŠKI;ŽALEC;SLOVENIJA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;29;03;,00;,00
5895;Z LAŽJO TELESNO POŠKODBO;;19.04.2026;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;15024;KAMNIK;00054;TRG TALCEV;3;CESTA;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;120864;469980;1;POVZROÈITELJ;32;MOŠKI;KAMNIK;SLOVENIJA;LAŽJA TELESNA POŠKODBA;KOLESAR;DA;0;0;,00;,00
5896;Z MATERIALNO ŠKODO;;20.04.2026;12;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;18035;KRANJ;00051;LJUBLJANSKA CESTA;23;PARKIRNI PROSTOR;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;OBLAÈNO;REDEK;MOKRO;ASFALT;121222;450216;1;UDELEŽENEC;26;MOŠKI;ŠMARJE PRI JELŠAH;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,00;,00
5896;Z MATERIALNO ŠKODO;;20.04.2026;12;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;18035;KRANJ;00051;LJUBLJANSKA CESTA;23;PARKIRNI PROSTOR;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;OBLAÈNO;REDEK;MOKRO;ASFALT;121222;450216;2;POVZROÈITELJ;36;ŽENSKI;KRANJ;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;11;03;,00;,00
5896;Z MATERIALNO ŠKODO;;20.04.2026;12;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;18035;KRANJ;00051;LJUBLJANSKA CESTA;23;PARKIRNI PROSTOR;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;OBLAÈNO;REDEK;MOKRO;ASFALT;121222;450216;3;UDELEŽENEC;42;MOŠKI;KRANJ;SLOVENIJA;BREZ POŠKODBE;OSTALO;NE;0;0;,00;,00
5897;Z MATERIALNO ŠKODO;;19.03.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;62104;ŽALEC;00029;ARNIÈEVA ULICA;2;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;OPLAŽENJE;JASNO;REDEK;SUHO;ASFALT;123932;512070;1;POVZROÈITELJ;33;ŽENSKI;ŽALEC;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;15;02;,00;,00
5897;Z MATERIALNO ŠKODO;;19.03.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;62104;ŽALEC;00029;ARNIÈEVA ULICA;2;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;OPLAŽENJE;JASNO;REDEK;SUHO;ASFALT;123932;512070;2;UDELEŽENEC;18;MOŠKI;ŽALEC;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;00;10;,00;,00
5898;Z MATERIALNO ŠKODO;;09.05.2026;9;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00638;SL.KONJICE-DRAMLJE;9000;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;125966;531829;1;POVZROÈITELJ;81;ŽENSKI;SLOVENSKE KONJICE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;57;11;,00;,00
5898;Z MATERIALNO ŠKODO;;09.05.2026;9;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00638;SL.KONJICE-DRAMLJE;9000;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;125966;531829;2;UDELEŽENEC;49;MOŠKI;IZDANO V DRUGI DRŽAVI;ROMUNIJA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;19;11;,00;,00
5899;Z MATERIALNO ŠKODO;;06.05.2026;18;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;47092;SEVNICA;00018;TRG SVOBODE;12;CESTA;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;NEZNANO;SUHO;ASFALT;96770;523437;1;UDELEŽENEC;39;MOŠKI;NOVO MESTO;SLOVENIJA;BREZ POŠKODBE-UZ;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;18;08;,00;,00
5900;Z MATERIALNO ŠKODO;;09.05.2026;12;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;35025;MOZIRJE;00006;CESTA V LOKE;1;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;133007;497362;1;POVZROÈITELJ;67;MOŠKI;CELJE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;49;9;,00;,00
5900;Z MATERIALNO ŠKODO;;09.05.2026;12;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;35025;MOZIRJE;00006;CESTA V LOKE;1;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;133007;497362;2;UDELEŽENEC;25;MOŠKI;MOZIRJE;SLOVENIJA;BREZ POŠKODBE;OSTALO;;0;0;,00;,00
